"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Skin_Friction_Coefficient_X", "Skin_Friction_Coefficient_Y", "h"
2017, -5.000000000000000e+01, -1.450000000000015e+01, 5.672370632359366e-01, 1.134474126471873e+00, 0.000000000000000e+00, 1.673205088393042e-06, 0.000000000000000e+00
2018, -5.000000000000000e+01, -1.433333333333348e+01, 5.669207151860380e-01, 1.133841430372076e+00, 0.000000000000000e+00, 1.708520200872188e-06, 0.000000000000000e+00
2019, -5.000000000000000e+01, -1.416666666666682e+01, 5.665299902863847e-01, 1.133059980572769e+00, 0.000000000000000e+00, 1.763265917889948e-06, 0.000000000000000e+00
2020, -5.000000000000000e+01, -1.400000000000015e+01, 5.659002601132123e-01, 1.131800520226424e+00, 0.000000000000000e+00, 1.747815263702059e-06, 0.000000000000000e+00
2021, -5.000000000000000e+01, -1.383333333333348e+01, 5.652896591019607e-01, 1.130579318203921e+00, 0.000000000000000e+00, 1.796776942779648e-06, 0.000000000000000e+00
2022, -5.000000000000000e+01, -1.366666666666682e+01, 5.650358903221701e-01, 1.130071780644340e+00, 0.000000000000000e+00, 1.831998485907725e-06, 0.000000000000000e+00
2023, -5.000000000000000e+01, -1.350000000000015e+01, 5.649452063401343e-01, 1.129890412680268e+00, 0.000000000000000e+00, 1.795180107120559e-06, 0.000000000000000e+00
2024, -5.000000000000000e+01, -1.333333333333349e+01, 5.641625464620517e-01, 1.128325092924103e+00, 0.000000000000000e+00, 1.748669573787622e-06, 0.000000000000000e+00
2025, -5.000000000000000e+01, -1.316666666666682e+01, 5.634678209053590e-01, 1.126935641810718e+00, 0.000000000000000e+00, 1.779802039243310e-06, 0.000000000000000e+00
2026, -5.000000000000000e+01, -1.300000000000015e+01, 5.626107261620704e-01, 1.125221452324141e+00, 0.000000000000000e+00, 1.753582838677507e-06, 0.000000000000000e+00
2027, -5.000000000000000e+01, -1.283333333333349e+01, 5.621409183615816e-01, 1.124281836723163e+00, 0.000000000000000e+00, 1.730445862340039e-06, 0.000000000000000e+00
2028, -5.000000000000000e+01, -1.266666666666682e+01, 5.619403782340637e-01, 1.123880756468127e+00, 0.000000000000000e+00, 1.764731412576274e-06, 0.000000000000000e+00
2029, -5.000000000000000e+01, -1.250000000000015e+01, 5.615876960349606e-01, 1.123175392069921e+00, 0.000000000000000e+00, 1.805932938120065e-06, 0.000000000000000e+00
2030, -5.000000000000000e+01, -1.233333333333349e+01, 5.608892890342561e-01, 1.121778578068512e+00, 0.000000000000000e+00, 1.802307341850171e-06, 0.000000000000000e+00
2031, -5.000000000000000e+01, -1.216666666666682e+01, 5.604046838426724e-01, 1.120809367685345e+00, 0.000000000000000e+00, 1.883046576506481e-06, 0.000000000000000e+00
2032, -5.000000000000000e+01, -1.200000000000016e+01, 5.602154286875061e-01, 1.120430857375012e+00, 0.000000000000000e+00, 1.929966150230682e-06, 0.000000000000000e+00
2033, -5.000000000000000e+01, -1.183333333333349e+01, 5.600917339571622e-01, 1.120183467914324e+00, 0.000000000000000e+00, 1.909615977570036e-06, 0.000000000000000e+00
2034, -5.000000000000000e+01, -1.166666666666682e+01, 5.594342826131613e-01, 1.118868565226322e+00, 0.000000000000000e+00, 1.862723665881351e-06, 0.000000000000000e+00
2035, -5.000000000000000e+01, -1.150000000000016e+01, 5.586517908576222e-01, 1.117303581715244e+00, 0.000000000000000e+00, 1.888129377636976e-06, 0.000000000000000e+00
2036, -5.000000000000000e+01, -1.133333333333349e+01, 5.577754923095319e-01, 1.115550984619064e+00, 0.000000000000000e+00, 1.862746594563369e-06, 0.000000000000000e+00
2037, -5.000000000000000e+01, -1.116666666666683e+01, 5.573224635092751e-01, 1.114644927018550e+00, 0.000000000000000e+00, 1.834375518837347e-06, 0.000000000000000e+00
2038, -5.000000000000000e+01, -1.100000000000016e+01, 5.571178974220633e-01, 1.114235794844126e+00, 0.000000000000000e+00, 1.873107855978432e-06, 0.000000000000000e+00
2039, -5.000000000000000e+01, -1.083333333333350e+01, 5.567834847656474e-01, 1.113566969531295e+00, 0.000000000000000e+00, 1.934506254780628e-06, 0.000000000000000e+00
2040, -5.000000000000000e+01, -1.066666666666683e+01, 5.562868849963372e-01, 1.112573769992674e+00, 0.000000000000000e+00, 1.928695961258846e-06, 0.000000000000000e+00
2041, -5.000000000000000e+01, -1.050000000000016e+01, 5.557748549440934e-01, 1.111549709888187e+00, 0.000000000000000e+00, 1.990428024048292e-06, 0.000000000000000e+00
2042, -5.000000000000000e+01, -1.033333333333350e+01, 5.555632754823442e-01, 1.111126550964688e+00, 0.000000000000000e+00, 2.035060650810857e-06, 0.000000000000000e+00
2043, -5.000000000000000e+01, -1.016666666666683e+01, 5.554976920591445e-01, 1.110995384118289e+00, 0.000000000000000e+00, 1.995394608877731e-06, 0.000000000000000e+00
2044, -5.000000000000000e+01, -1.000000000000016e+01, 5.546232384617208e-01, 1.109246476923441e+00, 0.000000000000000e+00, 1.941266280054369e-06, 0.000000000000000e+00
2045, -5.000000000000000e+01, -9.833333333333497e+00, 5.538366212067511e-01, 1.107673242413502e+00, 0.000000000000000e+00, 1.971548134648718e-06, 0.000000000000000e+00
2046, -5.000000000000000e+01, -9.666666666666831e+00, 5.529355088084564e-01, 1.105871017616913e+00, 0.000000000000000e+00, 1.943586942086287e-06, 0.000000000000000e+00
2047, -5.000000000000000e+01, -9.500000000000165e+00, 5.524636142005970e-01, 1.104927228401194e+00, 0.000000000000000e+00, 1.917912934112189e-06, 0.000000000000000e+00
2048, -5.000000000000000e+01, -9.333333333333499e+00, 5.522715907672605e-01, 1.104543181534521e+00, 0.000000000000000e+00, 1.952209550811992e-06, 0.000000000000000e+00
2049, -5.000000000000000e+01, -9.166666666666833e+00, 5.519163324879228e-01, 1.103832664975845e+00, 0.000000000000000e+00, 1.993031936237509e-06, 0.000000000000000e+00
2050, -5.000000000000000e+01, -9.000000000000167e+00, 5.511535535404049e-01, 1.102307107080809e+00, 0.000000000000000e+00, 1.986689582698358e-06, 0.000000000000000e+00
2051, -5.000000000000000e+01, -8.833333333333501e+00, 5.506492483432465e-01, 1.101298496686493e+00, 0.000000000000000e+00, 2.074486873459092e-06, 0.000000000000000e+00
2052, -5.000000000000000e+01, -8.666666666666835e+00, 5.504861465543920e-01, 1.100972293108784e+00, 0.000000000000000e+00, 2.130826146293681e-06, 0.000000000000000e+00
2053, -5.000000000000000e+01, -8.500000000000169e+00, 5.504232051936880e-01, 1.100846410387376e+00, 0.000000000000000e+00, 2.117577840385565e-06, 0.000000000000000e+00
2054, -5.000000000000000e+01, -8.333333333333503e+00, 5.496726433233565e-01, 1.099345286646713e+00, 0.000000000000000e+00, 2.075673906837089e-06, 0.000000000000000e+00
2055, -5.000000000000000e+01, -8.166666666666837e+00, 5.487930395398921e-01, 1.097586079079784e+00, 0.000000000000000e+00, 2.108161535252829e-06, 0.000000000000000e+00
2056, -5.000000000000000e+01, -8.000000000000171e+00, 5.478320183509662e-01, 1.095664036701932e+00, 0.000000000000000e+00, 2.081416522558003e-06, 0.000000000000000e+00
2057, -5.000000000000000e+01, -7.833333333333504e+00, 5.472724866286016e-01, 1.094544973257203e+00, 0.000000000000000e+00, 2.049680215243093e-06, 0.000000000000000e+00
2058, -5.000000000000000e+01, -7.666666666666837e+00, 5.469260030484194e-01, 1.093852006096839e+00, 0.000000000000000e+00, 2.096344768522484e-06, 0.000000000000000e+00
2059, -5.000000000000000e+01, -7.500000000000170e+00, 5.465040234084474e-01, 1.093008046816895e+00, 0.000000000000000e+00, 2.164269710596576e-06, 0.000000000000000e+00
2060, -5.000000000000000e+01, -7.333333333333503e+00, 5.457819997640490e-01, 1.091563999528098e+00, 0.000000000000000e+00, 2.148153252958143e-06, 0.000000000000000e+00
2061, -5.000000000000000e+01, -7.166666666666836e+00, 5.451214490289458e-01, 1.090242898057891e+00, 0.000000000000000e+00, 2.206726073242276e-06, 0.000000000000000e+00
2062, -5.000000000000000e+01, -7.000000000000169e+00, 5.448633570007073e-01, 1.089726714001414e+00, 0.000000000000000e+00, 2.246471612377033e-06, 0.000000000000000e+00
2063, -5.000000000000000e+01, -6.833333333333502e+00, 5.448397432275283e-01, 1.089679486455056e+00, 0.000000000000000e+00, 2.193740488990725e-06, 0.000000000000000e+00
2064, -5.000000000000000e+01, -6.666666666666835e+00, 5.439040501461244e-01, 1.087808100292249e+00, 0.000000000000000e+00, 2.134461601471115e-06, 0.000000000000000e+00
2065, -5.000000000000000e+01, -6.500000000000168e+00, 5.430654099114763e-01, 1.086130819822952e+00, 0.000000000000000e+00, 2.168543241843792e-06, 0.000000000000000e+00
2066, -5.000000000000000e+01, -6.333333333333501e+00, 5.420347173038644e-01, 1.084069434607729e+00, 0.000000000000000e+00, 2.137228253034498e-06, 0.000000000000000e+00
2067, -5.000000000000000e+01, -6.166666666666834e+00, 5.414671415910089e-01, 1.082934283182018e+00, 0.000000000000000e+00, 2.113459000705796e-06, 0.000000000000000e+00
2068, -5.000000000000000e+01, -6.000000000000167e+00, 5.412413034928635e-01, 1.082482606985727e+00, 0.000000000000000e+00, 2.159749354510499e-06, 0.000000000000000e+00
2069, -5.000000000000000e+01, -5.833333333333500e+00, 5.408474363569625e-01, 1.081694872713925e+00, 0.000000000000000e+00, 2.209639568916183e-06, 0.000000000000000e+00
2070, -5.000000000000000e+01, -5.666666666666833e+00, 5.399872812028218e-01, 1.079974562405643e+00, 0.000000000000000e+00, 2.207092673136104e-06, 0.000000000000000e+00
2071, -5.000000000000000e+01, -5.500000000000166e+00, 5.394571517941716e-01, 1.078914303588343e+00, 0.000000000000000e+00, 2.293582642986060e-06, 0.000000000000000e+00
2072, -5.000000000000000e+01, -5.333333333333499e+00, 5.392292006203889e-01, 1.078458401240778e+00, 0.000000000000000e+00, 2.339995248504943e-06, 0.000000000000000e+00
2073, -5.000000000000000e+01, -5.166666666666832e+00, 5.391362024295219e-01, 1.078272404859044e+00, 0.000000000000000e+00, 2.323589383207371e-06, 0.000000000000000e+00
2074, -5.000000000000000e+01, -5.000000000000165e+00, 5.384060273646000e-01, 1.076812054729200e+00, 0.000000000000000e+00, 2.280176763418857e-06, 0.000000000000000e+00
2075, -5.000000000000000e+01, -4.833333333333498e+00, 5.374432653530833e-01, 1.074886530706166e+00, 0.000000000000000e+00, 2.310554915698406e-06, 0.000000000000000e+00
2076, -5.000000000000000e+01, -4.666666666666831e+00, 5.363425470265453e-01, 1.072685094053090e+00, 0.000000000000000e+00, 2.282404698858126e-06, 0.000000000000000e+00
2077, -5.000000000000000e+01, -4.500000000000164e+00, 5.357379460427573e-01, 1.071475892085514e+00, 0.000000000000000e+00, 2.252608013761198e-06, 0.000000000000000e+00
2078, -5.000000000000000e+01, -4.333333333333497e+00, 5.354521380778626e-01, 1.070904276155725e+00, 0.000000000000000e+00, 2.305118355666345e-06, 0.000000000000000e+00
2079, -5.000000000000000e+01, -4.166666666666830e+00, 5.350815303407357e-01, 1.070163060681471e+00, 0.000000000000000e+00, 2.382416451928747e-06, 0.000000000000000e+00
2080, -5.000000000000000e+01, -4.000000000000163e+00, 5.344686457996898e-01, 1.068937291599379e+00, 0.000000000000000e+00, 2.376634951110288e-06, 0.000000000000000e+00
2081, -5.000000000000000e+01, -3.833333333333497e+00, 5.338609781700633e-01, 1.067721956340126e+00, 0.000000000000000e+00, 2.449798834330141e-06, 0.000000000000000e+00
2082, -5.000000000000000e+01, -3.666666666666830e+00, 5.336434696754477e-01, 1.067286939350895e+00, 0.000000000000000e+00, 2.507384942858790e-06, 0.000000000000000e+00
2083, -5.000000000000000e+01, -3.500000000000164e+00, 5.336843128134453e-01, 1.067368625626890e+00, 0.000000000000000e+00, 2.460527116270247e-06, 0.000000000000000e+00
2084, -5.000000000000000e+01, -3.333333333333497e+00, 5.326062173992941e-01, 1.065212434798588e+00, 0.000000000000000e+00, 2.402388719888678e-06, 0.000000000000000e+00
2085, -5.000000000000000e+01, -3.166666666666831e+00, 5.316697956413241e-01, 1.063339591282648e+00, 0.000000000000000e+00, 2.440589662960840e-06, 0.000000000000000e+00
2086, -5.000000000000000e+01, -3.000000000000164e+00, 5.305985894254999e-01, 1.061197178851000e+00, 0.000000000000000e+00, 2.390300155795853e-06, 0.000000000000000e+00
2087, -5.000000000000000e+01, -2.833333333333498e+00, 5.298284276847103e-01, 1.059656855369420e+00, 0.000000000000000e+00, 2.363030396615271e-06, 0.000000000000000e+00
2088, -5.000000000000000e+01, -2.666666666666831e+00, 5.295577072837550e-01, 1.059115414567510e+00, 0.000000000000000e+00, 2.423566626030417e-06, 0.000000000000000e+00
2089, -5.000000000000000e+01, -2.500000000000165e+00, 5.291254048648741e-01, 1.058250809729748e+00, 0.000000000000000e+00, 2.469926649732588e-06, 0.000000000000000e+00
2090, -5.000000000000000e+01, -2.333333333333498e+00, 5.281129075024319e-01, 1.056225815004864e+00, 0.000000000000000e+00, 2.455636243662006e-06, 0.000000000000000e+00
2091, -5.000000000000000e+01, -2.166666666666832e+00, 5.274683905839549e-01, 1.054936781167910e+00, 0.000000000000000e+00, 2.537347798100859e-06, 0.000000000000000e+00
2092, -5.000000000000000e+01, -2.000000000000165e+00, 5.271940585276346e-01, 1.054388117055269e+00, 0.000000000000000e+00, 2.580003111769071e-06, 0.000000000000000e+00
2093, -5.000000000000000e+01, -1.833333333333498e+00, 5.271199116286607e-01, 1.054239823257321e+00, 0.000000000000000e+00, 2.556787220622039e-06, 0.000000000000000e+00
2094, -5.000000000000000e+01, -1.666666666666832e+00, 5.262856938834437e-01, 1.052571387766887e+00, 0.000000000000000e+00, 2.510508776950033e-06, 0.000000000000000e+00
2095, -5.000000000000000e+01, -1.500000000000165e+00, 5.252316762733412e-01, 1.050463352546682e+00, 0.000000000000000e+00, 2.541375473440296e-06, 0.000000000000000e+00
2096, -5.000000000000000e+01, -1.333333333333498e+00, 5.240660947930565e-01, 1.048132189586113e+00, 0.000000000000000e+00, 2.510721855818229e-06, 0.000000000000000e+00
2097, -5.000000000000000e+01, -1.166666666666831e+00, 5.234355826468342e-01, 1.046871165293668e+00, 0.000000000000000e+00, 2.484694818829444e-06, 0.000000000000000e+00
2098, -5.000000000000000e+01, -1.000000000000165e+00, 5.230779635822785e-01, 1.046155927164557e+00, 0.000000000000000e+00, 2.555681656013965e-06, 0.000000000000000e+00
2099, -5.000000000000000e+01, -8.333333333334980e-01, 5.226479147438311e-01, 1.045295829487662e+00, 0.000000000000000e+00, 2.635626937567316e-06, 0.000000000000000e+00
2100, -5.000000000000000e+01, -6.666666666668315e-01, 5.217732361458525e-01, 1.043546472291705e+00, 0.000000000000000e+00, 2.600925999638951e-06, 0.000000000000000e+00
2101, -5.000000000000000e+01, -5.000000000001649e-01, 5.209937081157489e-01, 1.041987416231497e+00, 0.000000000000000e+00, 2.615308354034156e-06, 0.000000000000000e+00
2102, -5.000000000000000e+01, -3.333333333334982e-01, 5.203612377270966e-01, 1.040722475454193e+00, 0.000000000000000e+00, 2.608551181316447e-06, 0.000000000000000e+00
2103, -5.000000000000000e+01, -1.666666666668316e-01, 5.201776691198559e-01, 1.040355338239711e+00, 0.000000000000000e+00, 2.625824411634077e-06, 0.000000000000000e+00
2104, -5.000000000000000e+01, -1.649236303080670e-13, 5.198415844419826e-01, 1.039683168883965e+00, 0.000000000000000e+00, 2.693566872954274e-06, 0.000000000000000e+00
2105, -5.000000000000000e+01, 1.666666666665017e-01, 5.192827697043889e-01, 1.038565539408778e+00, 0.000000000000000e+00, 2.747490624382209e-06, 0.000000000000000e+00
2106, -5.000000000000000e+01, 3.333333333331684e-01, 5.186695544370628e-01, 1.037339108874125e+00, 0.000000000000000e+00, 2.760952899953137e-06, 0.000000000000000e+00
2107, -5.000000000000000e+01, 4.999999999998350e-01, 5.176211570511566e-01, 1.035242314102313e+00, 0.000000000000000e+00, 2.747732793961331e-06, 0.000000000000000e+00
2108, -5.000000000000000e+01, 6.666666666665017e-01, 5.164199877892504e-01, 1.032839975578500e+00, 0.000000000000000e+00, 2.829251804712746e-06, 0.000000000000000e+00
2109, -5.000000000000000e+01, 8.333333333331684e-01, 5.157472613895723e-01, 1.031494522779144e+00, 0.000000000000000e+00, 2.906339915745112e-06, 0.000000000000000e+00
2110, -5.000000000000000e+01, 9.999999999998350e-01, 5.146555603880048e-01, 1.029311120776009e+00, 0.000000000000000e+00, 2.779500565409689e-06, 0.000000000000000e+00
2111, -5.000000000000000e+01, 1.166666666666502e+00, 5.136182498665650e-01, 1.027236499733130e+00, 0.000000000000000e+00, 2.697563426766649e-06, 0.000000000000000e+00
2112, -5.000000000000000e+01, 1.333333333333168e+00, 5.130278419086547e-01, 1.026055683817309e+00, 0.000000000000000e+00, 2.631531245502464e-06, 0.000000000000000e+00
2113, -5.000000000000000e+01, 1.499999999999835e+00, 5.128761865624641e-01, 1.025752373124928e+00, 0.000000000000000e+00, 2.602025625143567e-06, 0.000000000000000e+00
2114, -5.000000000000000e+01, 1.666666666666502e+00, 5.127473850928949e-01, 1.025494770185789e+00, 0.000000000000000e+00, 2.664109495167935e-06, 0.000000000000000e+00
2115, -5.000000000000000e+01, 1.833333333333169e+00, 5.125407661688897e-01, 1.025081532337779e+00, 0.000000000000000e+00, 2.751283889534240e-06, 0.000000000000000e+00
2116, -5.000000000000000e+01, 1.999999999999835e+00, 5.117185856718279e-01, 1.023437171343656e+00, 0.000000000000000e+00, 2.789917503926472e-06, 0.000000000000000e+00
2117, -5.000000000000000e+01, 2.166666666666502e+00, 5.105246666161658e-01, 1.021049333232331e+00, 0.000000000000000e+00, 2.709178419162769e-06, 0.000000000000000e+00
2118, -5.000000000000000e+01, 2.333333333333168e+00, 5.095942174582087e-01, 1.019188434916417e+00, 0.000000000000000e+00, 2.713899464714891e-06, 0.000000000000000e+00
2119, -5.000000000000000e+01, 2.499999999999835e+00, 5.092655588897560e-01, 1.018531117779512e+00, 0.000000000000000e+00, 2.782095987616563e-06, 0.000000000000000e+00
2120, -5.000000000000000e+01, 2.666666666666501e+00, 5.085483114999613e-01, 1.017096622999922e+00, 0.000000000000000e+00, 2.742993907723927e-06, 0.000000000000000e+00
2121, -5.000000000000000e+01, 2.833333333333168e+00, 5.079115157542151e-01, 1.015823031508430e+00, 0.000000000000000e+00, 2.759655460472488e-06, 0.000000000000000e+00
2122, -5.000000000000000e+01, 2.999999999999834e+00, 5.072480826993144e-01, 1.014496165398629e+00, 0.000000000000000e+00, 2.744846473583554e-06, 0.000000000000000e+00
2123, -5.000000000000000e+01, 3.166666666666501e+00, 5.069602924735115e-01, 1.013920584947023e+00, 0.000000000000000e+00, 2.761609073601181e-06, 0.000000000000000e+00
2124, -5.000000000000000e+01, 3.333333333333167e+00, 5.067169048833918e-01, 1.013433809766783e+00, 0.000000000000000e+00, 2.866133283504426e-06, 0.000000000000000e+00
